"","year","gender","race","age_group","county","violent","property","f_drugoff","f_sexoff","f_allother","f_total","m_total","s_total"
"4116",2016,"Female","Hispanic","18 to 19","Santa Cruz County",5,5,1,0,3,14,31,0
"4117",2016,"Female","Hispanic","18 to 19","Shasta County",0,0,0,0,0,0,5,0
"4118",2016,"Female","Hispanic","18 to 19","Sierra County",1,0,0,0,0,1,0,0
"4119",2016,"Female","Hispanic","18 to 19","Solano County",3,3,1,0,2,9,24,0
"4120",2016,"Female","Hispanic","18 to 19","Sonoma County",5,3,0,0,0,8,41,0
"4121",2016,"Female","Hispanic","18 to 19","Stanislaus County",9,2,1,0,6,18,51,0
"4122",2016,"Female","Hispanic","18 to 19","Sutter County",0,2,0,0,1,3,4,0
"4123",2016,"Female","Hispanic","18 to 19","Tehama County",1,0,0,0,0,1,7,0
"4124",2016,"Female","Hispanic","18 to 19","Trinity County",0,0,0,0,0,0,1,0
"4125",2016,"Female","Hispanic","18 to 19","Tulare County",22,6,3,0,3,34,107,0
"4126",2016,"Female","Hispanic","18 to 19","Tuolumne County",2,0,0,0,0,2,2,0
"4127",2016,"Female","Hispanic","18 to 19","Ventura County",13,16,4,0,15,48,139,0
"4128",2016,"Female","Hispanic","18 to 19","Yolo County",0,1,0,0,0,1,19,0
"4129",2016,"Female","Hispanic","18 to 19","Yuba County",1,4,0,0,0,5,2,0
"4130",2016,"Female","Hispanic","20 to 29","Alameda County",80,71,18,0,64,233,676,0
"4131",2016,"Female","Hispanic","20 to 29","Alpine County",0,0,0,0,0,0,1,0
"4132",2016,"Female","Hispanic","20 to 29","Amador County",0,0,0,0,0,0,9,0
"4133",2016,"Female","Hispanic","20 to 29","Butte County",10,4,0,0,3,17,90,0
"4134",2016,"Female","Hispanic","20 to 29","Calaveras County",2,0,2,0,0,4,11,0
"4135",2016,"Female","Hispanic","20 to 29","Colusa County",7,2,1,0,7,17,23,0
"4136",2016,"Female","Hispanic","20 to 29","Contra Costa County",49,60,11,0,24,144,217,0
"4137",2016,"Female","Hispanic","20 to 29","Del Norte County",0,0,0,0,0,0,5,0
"4138",2016,"Female","Hispanic","20 to 29","El Dorado County",5,0,3,0,0,8,22,0
"4139",2016,"Female","Hispanic","20 to 29","Fresno County",169,72,17,1,70,329,973,0
"4140",2016,"Female","Hispanic","20 to 29","Glenn County",1,2,2,0,3,8,24,0
"4141",2016,"Female","Hispanic","20 to 29","Humboldt County",1,1,1,0,1,4,40,0
"4142",2016,"Female","Hispanic","20 to 29","Imperial County",28,23,32,0,38,121,335,0
"4143",2016,"Female","Hispanic","20 to 29","Inyo County",1,0,0,0,0,1,2,0
"4144",2016,"Female","Hispanic","20 to 29","Kern County",105,100,27,0,75,307,994,0
"4145",2016,"Female","Hispanic","20 to 29","Kings County",18,13,1,0,27,59,233,0
"4146",2016,"Female","Hispanic","20 to 29","Lake County",2,2,3,0,1,8,28,0
"4147",2016,"Female","Hispanic","20 to 29","Lassen County",0,0,0,0,1,1,8,0
"4148",2016,"Female","Hispanic","20 to 29","Los Angeles County",1062,1154,254,2,523,2995,7296,0
"4149",2016,"Female","Hispanic","20 to 29","Madera County",14,8,7,0,11,40,80,0
"4150",2016,"Female","Hispanic","20 to 29","Marin County",9,9,1,0,3,22,59,0
"4151",2016,"Female","Hispanic","20 to 29","Mariposa County",0,1,1,0,0,2,0,0
"4152",2016,"Female","Hispanic","20 to 29","Mendocino County",4,2,2,0,1,9,38,0
"4153",2016,"Female","Hispanic","20 to 29","Merced County",33,18,7,0,30,88,239,0
"4154",2016,"Female","Hispanic","20 to 29","Modoc County",1,0,0,0,0,1,2,0
"4155",2016,"Female","Hispanic","20 to 29","Mono County",1,1,0,0,0,2,1,0
"4156",2016,"Female","Hispanic","20 to 29","Monterey County",63,37,9,0,28,137,417,0
"4157",2016,"Female","Hispanic","20 to 29","Napa County",7,4,3,1,11,26,87,0
"4158",2016,"Female","Hispanic","20 to 29","Nevada County",0,0,0,0,1,1,7,0
"4159",2016,"Female","Hispanic","20 to 29","Orange County",240,260,64,1,111,676,2120,0
"4160",2016,"Female","Hispanic","20 to 29","Placer County",5,13,1,0,9,28,64,0
"4161",2016,"Female","Hispanic","20 to 29","Plumas County",0,0,0,0,0,0,2,0
"4162",2016,"Female","Hispanic","20 to 29","Riverside County",252,172,44,3,113,584,1347,0
"4163",2016,"Female","Hispanic","20 to 29","Sacramento County",67,52,19,0,30,168,346,0
"4164",2016,"Female","Hispanic","20 to 29","San Benito County",8,7,7,1,8,31,64,0
"4165",2016,"Female","Hispanic","20 to 29","San Bernardino County",317,355,110,2,151,935,2003,0
"4166",2016,"Female","Hispanic","20 to 29","San Diego County",307,122,46,0,116,591,1544,0
"4167",2016,"Female","Hispanic","20 to 29","San Francisco County",0,2,0,0,1,3,31,0
"4168",2016,"Female","Hispanic","20 to 29","San Joaquin County",58,33,10,1,21,123,354,0
"4169",2016,"Female","Hispanic","20 to 29","San Luis Obispo County",12,6,1,0,6,25,177,0
"4170",2016,"Female","Hispanic","20 to 29","San Mateo County",37,21,5,0,15,78,310,0
"4171",2016,"Female","Hispanic","20 to 29","Santa Barbara County",53,28,21,0,31,133,472,0
"4172",2016,"Female","Hispanic","20 to 29","Santa Clara County",131,110,26,1,66,334,872,0
"4173",2016,"Female","Hispanic","20 to 29","Santa Cruz County",16,11,2,1,14,44,211,0
"4174",2016,"Female","Hispanic","20 to 29","Shasta County",2,6,3,0,4,15,45,0
"4175",2016,"Female","Hispanic","20 to 29","Siskiyou County",1,1,3,0,2,7,3,0
"4176",2016,"Female","Hispanic","20 to 29","Solano County",29,14,5,2,9,59,162,0
"4177",2016,"Female","Hispanic","20 to 29","Sonoma County",36,14,7,0,12,69,188,0
"4178",2016,"Female","Hispanic","20 to 29","Stanislaus County",100,44,17,0,23,184,362,0
"4179",2016,"Female","Hispanic","20 to 29","Sutter County",10,9,1,0,9,29,61,0
"4180",2016,"Female","Hispanic","20 to 29","Tehama County",5,2,3,0,1,11,20,0
"4181",2016,"Female","Hispanic","20 to 29","Trinity County",0,0,0,0,0,0,1,0
"4182",2016,"Female","Hispanic","20 to 29","Tulare County",98,70,57,1,49,275,656,0
"4183",2016,"Female","Hispanic","20 to 29","Tuolumne County",2,1,1,0,1,5,5,0
"4184",2016,"Female","Hispanic","20 to 29","Ventura County",89,76,24,0,88,277,1049,0
"4185",2016,"Female","Hispanic","20 to 29","Yolo County",14,5,3,0,7,29,114,0
"4186",2016,"Female","Hispanic","20 to 29","Yuba County",9,1,1,0,3,14,26,0
"4187",2016,"Female","Hispanic","30 to 39","Alameda County",51,37,8,0,38,134,396,0
"4188",2016,"Female","Hispanic","30 to 39","Amador County",0,0,0,0,2,2,6,0
"4189",2016,"Female","Hispanic","30 to 39","Butte County",4,4,1,0,2,11,39,0
"4190",2016,"Female","Hispanic","30 to 39","Calaveras County",2,0,2,0,3,7,8,0
"4191",2016,"Female","Hispanic","30 to 39","Colusa County",5,2,0,0,3,10,14,0
"4192",2016,"Female","Hispanic","30 to 39","Contra Costa County",22,46,9,0,16,93,209,0
"4193",2016,"Female","Hispanic","30 to 39","El Dorado County",4,3,0,1,4,12,21,0
"4194",2016,"Female","Hispanic","30 to 39","Fresno County",143,89,14,0,69,315,855,0
"4195",2016,"Female","Hispanic","30 to 39","Glenn County",4,1,0,0,1,6,16,0
"4196",2016,"Female","Hispanic","30 to 39","Humboldt County",3,2,2,0,0,7,16,0
"4197",2016,"Female","Hispanic","30 to 39","Imperial County",15,10,26,0,29,80,260,0
"4198",2016,"Female","Hispanic","30 to 39","Inyo County",1,0,0,0,0,1,2,0
"4199",2016,"Female","Hispanic","30 to 39","Kern County",84,67,22,0,58,231,831,0
"4200",2016,"Female","Hispanic","30 to 39","Kings County",16,11,7,1,33,68,265,0
"4201",2016,"Female","Hispanic","30 to 39","Lake County",3,0,2,0,1,6,22,0
"4202",2016,"Female","Hispanic","30 to 39","Lassen County",0,0,0,0,3,3,7,0
"4203",2016,"Female","Hispanic","30 to 39","Los Angeles County",636,668,193,1,320,1818,4532,0
"4204",2016,"Female","Hispanic","30 to 39","Madera County",11,5,6,0,2,24,64,0
"4205",2016,"Female","Hispanic","30 to 39","Marin County",8,5,0,0,1,14,41,0
"4206",2016,"Female","Hispanic","30 to 39","Mariposa County",0,0,0,0,0,0,5,0
"4207",2016,"Female","Hispanic","30 to 39","Mendocino County",7,0,0,0,1,8,15,0
"4208",2016,"Female","Hispanic","30 to 39","Merced County",20,29,7,0,18,74,262,0
"4209",2016,"Female","Hispanic","30 to 39","Modoc County",1,0,0,0,0,1,3,0
"4210",2016,"Female","Hispanic","30 to 39","Mono County",0,0,0,0,0,0,2,0
"4211",2016,"Female","Hispanic","30 to 39","Monterey County",39,21,5,0,26,91,279,0
"4212",2016,"Female","Hispanic","30 to 39","Napa County",5,6,3,0,2,16,56,0
"4213",2016,"Female","Hispanic","30 to 39","Nevada County",0,1,0,0,1,2,2,0
"4214",2016,"Female","Hispanic","30 to 39","Orange County",152,162,51,1,56,422,1118,0
"4215",2016,"Female","Hispanic","30 to 39","Placer County",5,6,1,0,6,18,46,0
"4216",2016,"Female","Hispanic","30 to 39","Plumas County",1,0,0,0,0,1,0,0
"4217",2016,"Female","Hispanic","30 to 39","Riverside County",167,148,42,0,116,473,885,0
"4218",2016,"Female","Hispanic","30 to 39","Sacramento County",59,39,11,0,30,139,272,0
"4219",2016,"Female","Hispanic","30 to 39","San Benito County",12,2,5,0,5,24,37,0
"4220",2016,"Female","Hispanic","30 to 39","San Bernardino County",205,268,94,2,125,694,1461,0
"4221",2016,"Female","Hispanic","30 to 39","San Diego County",177,109,51,0,111,448,1020,0
"4222",2016,"Female","Hispanic","30 to 39","San Francisco County",0,0,0,0,0,0,14,0
"4223",2016,"Female","Hispanic","30 to 39","San Joaquin County",54,25,3,1,19,102,240,0
"4224",2016,"Female","Hispanic","30 to 39","San Luis Obispo County",8,2,2,0,1,13,88,0
"4225",2016,"Female","Hispanic","30 to 39","San Mateo County",30,14,3,1,13,61,204,0
"4226",2016,"Female","Hispanic","30 to 39","Santa Barbara County",41,27,25,0,30,123,317,0
"4227",2016,"Female","Hispanic","30 to 39","Santa Clara County",96,86,12,1,66,261,636,0
"4228",2016,"Female","Hispanic","30 to 39","Santa Cruz County",14,17,1,0,16,48,145,0
"4229",2016,"Female","Hispanic","30 to 39","Shasta County",3,0,1,0,3,7,13,0
"4230",2016,"Female","Hispanic","30 to 39","Siskiyou County",1,1,1,0,1,4,10,0
"4231",2016,"Female","Hispanic","30 to 39","Solano County",22,12,2,0,9,45,88,0
"4232",2016,"Female","Hispanic","30 to 39","Sonoma County",23,13,3,0,7,46,145,0
"4233",2016,"Female","Hispanic","30 to 39","Stanislaus County",67,48,26,0,21,162,258,0
"4234",2016,"Female","Hispanic","30 to 39","Sutter County",8,3,0,0,6,17,38,0
"4235",2016,"Female","Hispanic","30 to 39","Tehama County",1,1,1,0,2,5,11,0
"4236",2016,"Female","Hispanic","30 to 39","Trinity County",0,2,1,0,0,3,1,0
"4237",2016,"Female","Hispanic","30 to 39","Tulare County",67,79,68,0,49,263,690,0
"4238",2016,"Female","Hispanic","30 to 39","Tuolumne County",2,1,4,1,5,13,12,0
"4239",2016,"Female","Hispanic","30 to 39","Ventura County",57,65,16,0,56,194,749,0
"4240",2016,"Female","Hispanic","30 to 39","Yolo County",10,8,1,0,13,32,130,0
"4241",2016,"Female","Hispanic","30 to 39","Yuba County",5,0,1,0,6,12,13,0
"4242",2016,"Female","Hispanic","40 to 69","Alameda County",30,16,10,0,22,78,324,0
"4243",2016,"Female","Hispanic","40 to 69","Amador County",1,0,1,0,2,4,6,0
"4244",2016,"Female","Hispanic","40 to 69","Butte County",5,0,3,0,2,10,27,0
"4245",2016,"Female","Hispanic","40 to 69","Calaveras County",2,0,1,0,1,4,5,0
"4246",2016,"Female","Hispanic","40 to 69","Colusa County",2,0,1,0,0,3,7,0
"4247",2016,"Female","Hispanic","40 to 69","Contra Costa County",15,13,4,0,8,40,111,0
"4248",2016,"Female","Hispanic","40 to 69","Del Norte County",1,0,0,0,0,1,3,0
"4249",2016,"Female","Hispanic","40 to 69","El Dorado County",2,2,2,0,1,7,17,0
"4250",2016,"Female","Hispanic","40 to 69","Fresno County",82,19,10,1,42,154,713,0
"4251",2016,"Female","Hispanic","40 to 69","Glenn County",2,0,0,0,2,4,6,0
"4252",2016,"Female","Hispanic","40 to 69","Humboldt County",2,0,1,0,1,4,11,0
"4253",2016,"Female","Hispanic","40 to 69","Imperial County",11,10,14,0,15,50,195,0
"4254",2016,"Female","Hispanic","40 to 69","Inyo County",1,0,0,0,0,1,7,0
"4255",2016,"Female","Hispanic","40 to 69","Kern County",35,22,14,1,38,110,622,0
"4256",2016,"Female","Hispanic","40 to 69","Kings County",6,9,2,0,20,37,145,0
"4257",2016,"Female","Hispanic","40 to 69","Lake County",4,0,5,0,1,10,14,0
"4258",2016,"Female","Hispanic","40 to 69","Lassen County",0,0,0,0,0,0,3,0
"4259",2016,"Female","Hispanic","40 to 69","Los Angeles County",452,271,118,4,199,1044,3707,0
"4260",2016,"Female","Hispanic","40 to 69","Madera County",5,4,8,0,6,23,49,0
"4261",2016,"Female","Hispanic","40 to 69","Marin County",4,2,1,0,2,9,35,0
"4262",2016,"Female","Hispanic","40 to 69","Mariposa County",0,0,1,0,0,1,5,0
"4263",2016,"Female","Hispanic","40 to 69","Mendocino County",4,1,0,0,0,5,18,0
"4264",2016,"Female","Hispanic","40 to 69","Merced County",17,8,3,0,13,41,179,0
"4265",2016,"Female","Hispanic","40 to 69","Modoc County",1,0,0,0,0,1,0,0
"4266",2016,"Female","Hispanic","40 to 69","Mono County",0,0,0,0,0,0,1,0
"4267",2016,"Female","Hispanic","40 to 69","Monterey County",18,19,3,0,12,52,227,0
"4268",2016,"Female","Hispanic","40 to 69","Napa County",5,1,0,0,2,8,36,0
"4269",2016,"Female","Hispanic","40 to 69","Nevada County",0,0,1,0,2,3,4,0
"4270",2016,"Female","Hispanic","40 to 69","Orange County",92,49,23,4,47,215,883,0
"4271",2016,"Female","Hispanic","40 to 69","Placer County",4,1,2,0,2,9,32,0
"4272",2016,"Female","Hispanic","40 to 69","Riverside County",94,59,32,0,58,243,716,0
"4273",2016,"Female","Hispanic","40 to 69","Sacramento County",26,17,8,1,15,67,209,0
"4274",2016,"Female","Hispanic","40 to 69","San Benito County",7,1,4,0,1,13,44,0
"4275",2016,"Female","Hispanic","40 to 69","San Bernardino County",137,106,66,4,61,374,1164,0
"4276",2016,"Female","Hispanic","40 to 69","San Diego County",131,49,33,0,67,280,913,0
"4277",2016,"Female","Hispanic","40 to 69","San Francisco County",0,0,0,0,0,0,7,0
"4278",2016,"Female","Hispanic","40 to 69","San Joaquin County",37,11,7,0,12,67,200,0
"4279",2016,"Female","Hispanic","40 to 69","San Luis Obispo County",4,1,1,0,0,6,57,0
"4280",2016,"Female","Hispanic","40 to 69","San Mateo County",17,11,1,0,10,39,164,0
"4281",2016,"Female","Hispanic","40 to 69","Santa Barbara County",18,10,11,0,14,53,408,0
"4282",2016,"Female","Hispanic","40 to 69","Santa Clara County",61,30,15,2,42,150,538,0
"4283",2016,"Female","Hispanic","40 to 69","Santa Cruz County",8,3,3,0,5,19,96,0
"4284",2016,"Female","Hispanic","40 to 69","Shasta County",0,1,0,0,0,1,15,0
"4285",2016,"Female","Hispanic","40 to 69","Siskiyou County",1,0,0,0,1,2,25,0
"4286",2016,"Female","Hispanic","40 to 69","Solano County",12,3,6,0,4,25,86,0
"4287",2016,"Female","Hispanic","40 to 69","Sonoma County",5,7,1,0,5,18,85,0
"4288",2016,"Female","Hispanic","40 to 69","Stanislaus County",41,14,27,0,22,104,283,0
"4289",2016,"Female","Hispanic","40 to 69","Sutter County",3,2,0,0,3,8,31,0
"4290",2016,"Female","Hispanic","40 to 69","Tehama County",3,1,1,0,2,7,13,0
"4291",2016,"Female","Hispanic","40 to 69","Trinity County",0,0,0,0,0,0,2,0
"4292",2016,"Female","Hispanic","40 to 69","Tulare County",36,32,39,0,19,126,468,0
"4293",2016,"Female","Hispanic","40 to 69","Tuolumne County",0,0,2,0,3,5,18,0
"4294",2016,"Female","Hispanic","40 to 69","Ventura County",54,18,13,1,21,107,555,0
"4295",2016,"Female","Hispanic","40 to 69","Yolo County",7,4,1,0,5,17,80,0
"4296",2016,"Female","Hispanic","40 to 69","Yuba County",3,0,1,0,4,8,20,0
"4297",2016,"Female","Hispanic","70 and over","Alameda County",0,0,0,0,0,0,1,0
"4298",2016,"Female","Hispanic","70 and over","Butte County",0,0,0,0,0,0,0,0
"4299",2016,"Female","Hispanic","70 and over","Contra Costa County",0,0,0,0,0,0,1,0
"4300",2016,"Female","Hispanic","70 and over","Fresno County",1,0,0,0,0,1,4,0
"4301",2016,"Female","Hispanic","70 and over","Glenn County",0,0,0,0,0,0,1,0
"4302",2016,"Female","Hispanic","70 and over","Imperial County",0,0,0,0,0,0,2,0
"4303",2016,"Female","Hispanic","70 and over","Kern County",0,1,0,0,0,1,3,0
"4304",2016,"Female","Hispanic","70 and over","Los Angeles County",2,0,0,0,1,3,42,0
"4305",2016,"Female","Hispanic","70 and over","Madera County",0,0,0,0,0,0,1,0
"4306",2016,"Female","Hispanic","70 and over","Marin County",0,0,0,0,0,0,1,0
"4307",2016,"Female","Hispanic","70 and over","Merced County",0,0,0,0,0,0,1,0
"4308",2016,"Female","Hispanic","70 and over","Monterey County",0,0,0,0,0,0,1,0
"4309",2016,"Female","Hispanic","70 and over","Napa County",0,0,0,0,0,0,0,0
"4310",2016,"Female","Hispanic","70 and over","Nevada County",1,0,0,0,0,1,0,0
"4311",2016,"Female","Hispanic","70 and over","Orange County",0,1,0,0,0,1,7,0
"4312",2016,"Female","Hispanic","70 and over","Riverside County",2,0,0,0,0,2,7,0
"4313",2016,"Female","Hispanic","70 and over","San Bernardino County",0,1,0,0,0,1,12,0
"4314",2016,"Female","Hispanic","70 and over","San Diego County",1,1,0,0,0,2,7,0
"4315",2016,"Female","Hispanic","70 and over","San Joaquin County",0,0,0,0,0,0,4,0
"4316",2016,"Female","Hispanic","70 and over","San Luis Obispo County",0,0,0,0,0,0,1,0
"4317",2016,"Female","Hispanic","70 and over","San Mateo County",1,0,0,0,0,1,2,0
"4318",2016,"Female","Hispanic","70 and over","Santa Barbara County",0,0,0,0,0,0,1,0
"4319",2016,"Female","Hispanic","70 and over","Santa Clara County",0,0,0,0,0,0,0,0
"4320",2016,"Female","Hispanic","70 and over","Santa Cruz County",0,0,0,0,0,0,1,0
"4321",2016,"Female","Hispanic","70 and over","Solano County",0,0,0,0,0,0,0,0
"4322",2016,"Female","Hispanic","70 and over","Stanislaus County",0,0,0,0,0,0,0,0
"4323",2016,"Female","Hispanic","70 and over","Tehama County",0,0,0,0,0,0,2,0
"4324",2016,"Female","Hispanic","70 and over","Trinity County",0,0,1,0,0,1,0,0
"4325",2016,"Female","Hispanic","70 and over","Tulare County",0,0,0,0,0,0,3,0
"4326",2016,"Female","Hispanic","70 and over","Ventura County",0,0,0,0,0,0,5,0
"4327",2016,"Female","Other","Under 18","Alameda County",3,3,0,0,2,8,40,6
"4328",2016,"Female","Other","Under 18","Butte County",2,0,0,0,1,3,8,0
"4329",2016,"Female","Other","Under 18","Contra Costa County",4,1,0,0,0,5,16,0
"4330",2016,"Female","Other","Under 18","El Dorado County",0,0,0,0,0,0,5,0
"4331",2016,"Female","Other","Under 18","Fresno County",1,4,0,0,1,6,30,0
"4332",2016,"Female","Other","Under 18","Humboldt County",0,1,0,0,1,2,6,1
"4333",2016,"Female","Other","Under 18","Imperial County",0,1,1,0,0,2,4,0
"4334",2016,"Female","Other","Under 18","Inyo County",0,0,0,0,0,0,1,0
"4335",2016,"Female","Other","Under 18","Kern County",0,1,0,0,0,1,23,5
"4336",2016,"Female","Other","Under 18","Kings County",1,0,0,0,2,3,8,2
"4337",2016,"Female","Other","Under 18","Lake County",0,0,0,0,1,1,3,0
"4338",2016,"Female","Other","Under 18","Lassen County",0,0,0,0,0,0,1,0
"4339",2016,"Female","Other","Under 18","Los Angeles County",7,8,3,0,1,19,101,14
"4340",2016,"Female","Other","Under 18","Madera County",0,0,0,0,0,0,4,0
"4341",2016,"Female","Other","Under 18","Marin County",0,1,0,0,0,1,6,3
"4342",2016,"Female","Other","Under 18","Mendocino County",2,0,0,0,0,2,9,0
"4343",2016,"Female","Other","Under 18","Merced County",0,0,0,0,0,0,5,7
"4344",2016,"Female","Other","Under 18","Modoc County",0,0,0,0,0,0,1,0
"4345",2016,"Female","Other","Under 18","Monterey County",0,0,0,0,1,1,13,1
"4346",2016,"Female","Other","Under 18","Napa County",0,0,0,0,0,0,2,0
"4347",2016,"Female","Other","Under 18","Orange County",8,6,0,0,3,17,53,14
"4348",2016,"Female","Other","Under 18","Placer County",0,0,0,0,0,0,10,0
"4349",2016,"Female","Other","Under 18","Plumas County",0,0,0,0,0,0,0,1
"4350",2016,"Female","Other","Under 18","Riverside County",0,2,0,0,2,4,36,2
"4351",2016,"Female","Other","Under 18","Sacramento County",2,2,0,0,1,5,24,1
"4352",2016,"Female","Other","Under 18","San Bernardino County",6,2,0,2,2,12,12,12
"4353",2016,"Female","Other","Under 18","San Diego County",8,9,2,0,5,24,94,24
"4354",2016,"Female","Other","Under 18","San Francisco County",2,0,1,0,29,32,31,0
"4355",2016,"Female","Other","Under 18","San Joaquin County",2,2,1,0,3,8,38,0
"4356",2016,"Female","Other","Under 18","San Luis Obispo County",0,0,0,0,0,0,4,0
"4357",2016,"Female","Other","Under 18","San Mateo County",3,4,0,0,2,9,40,3
"4358",2016,"Female","Other","Under 18","Santa Barbara County",0,0,0,0,0,0,4,0
"4359",2016,"Female","Other","Under 18","Santa Clara County",6,9,4,1,4,24,59,3
"4360",2016,"Female","Other","Under 18","Santa Cruz County",0,0,0,0,1,1,4,0
"4361",2016,"Female","Other","Under 18","Shasta County",0,0,0,0,0,0,6,4
"4362",2016,"Female","Other","Under 18","Siskiyou County",0,0,0,0,0,0,2,0
"4363",2016,"Female","Other","Under 18","Solano County",4,2,0,0,0,6,29,0
"4364",2016,"Female","Other","Under 18","Sonoma County",2,2,0,0,2,6,22,0
"4365",2016,"Female","Other","Under 18","Stanislaus County",0,6,0,0,1,7,2,1
"4366",2016,"Female","Other","Under 18","Sutter County",0,1,0,0,0,1,2,1
"4367",2016,"Female","Other","Under 18","Tehama County",0,0,0,0,0,0,0,1
